"role","subsample","event_date","mean_car","boot_se","lo","hi","n","metric"
"Treated","Full sample",46,-0.00977478717559372,0.00589489594737133,-0.0223263909415555,0.000501293394687223,14847,"arith"
"Treated","Full sample",47,-0.0100242388260819,0.00598158439391404,-0.0227519218923166,0.000333782843404576,14847,"arith"
"Treated","Full sample",48,-0.0103956410658785,0.00612676719149943,-0.0234970655452904,0.000144198521703397,14847,"arith"
"Treated","Full sample",49,-0.0100176938670058,0.0060493054666759,-0.0230057919119843,0.000467957375873057,14847,"arith"
"Treated","Full sample",50,-0.0103306330220441,0.00614973333435059,-0.0234558743451849,0.000146181675786878,14847,"arith"
"Treated","Full sample",51,-0.0109169374778623,0.00634773006588729,-0.0245478384608029,6.09568657023055e-05,14847,"arith"
"Treated","Full sample",52,-0.0114680975879409,0.00638314595804809,-0.0251829935121891,-0.000383344349522134,14847,"arith"
"Treated","Full sample",53,-0.012352345017623,0.00651525950728925,-0.026463635971639,-0.00101638321480034,14847,"arith"
"Treated","Full sample",54,-0.012568144787494,0.00656870570193237,-0.0266541167146681,-0.00120408369497348,14847,"arith"
"Treated","Full sample",55,-0.0128409165812732,0.00661882049985365,-0.027044297333172,-0.00134442219123888,14847,"arith"
"Treated","Full sample",56,-0.0133201284406602,0.00683924159479338,-0.0279094684906212,-0.00144985029030387,14847,"arith"
"Treated","Full sample",57,-0.0136472653789482,0.00687452454379741,-0.0283464181377494,-0.00165400456705485,14847,"arith"
"Treated","Full sample",58,-0.0144277294145583,0.00697016425112776,-0.0292994782254628,-0.00223136655512251,14847,"arith"
"Treated","Full sample",59,-0.0153740092784932,0.00714028118214987,-0.0308879205722833,-0.00303809179900078,14847,"arith"
"Treated","Full sample",60,-0.0156700597458656,0.00717896509313417,-0.0311265278986254,-0.00329718816773029,14847,"arith"
"Treated","Full sample",61,-0.0158994778923622,0.00707724369334254,-0.0313829292894742,-0.00378841342301347,14847,"arith"
"Treated","Full sample",62,-0.0163570885996671,0.00695255299816181,-0.031318239084298,-0.00436034823916542,14847,"arith"
"Treated","Full sample",63,-0.0170384789282787,0.00709370506307256,-0.0321389740030293,-0.00460877236615646,14847,"arith"
"Treated","Full sample",64,-0.0175966893468368,0.0070928358204622,-0.0327516986409868,-0.0052276180573782,14847,"arith"
"Treated","Full sample",65,-0.0180587689125726,0.00720833290393853,-0.0333789746759553,-0.00565006687894105,14847,"arith"
"Treated","Full sample",66,-0.0188652720351246,0.00727033654139824,-0.0342274238058204,-0.00630696042390896,14847,"arith"
"Treated","Full sample",67,-0.0190197257969117,0.0072602031885149,-0.0345921799859733,-0.00661261737583383,14847,"arith"
"Treated","Full sample",68,-0.0196288953816687,0.00735489111628234,-0.0353526535190861,-0.007036972308693,14847,"arith"
"Treated","Full sample",69,-0.0200632951922935,0.00738549873419537,-0.0362761444843839,-0.00743124881992338,14847,"arith"
"Treated","Full sample",70,-0.0211639394989149,0.00760111025853974,-0.0376004265117918,-0.00820774586916908,14847,"arith"
"Treated","Full sample",71,-0.0214835812037398,0.00765548390540327,-0.0383137787298123,-0.00865778211683412,14847,"arith"
"Treated","Full sample",72,-0.0225172927372026,0.00777599898888304,-0.0395639976710491,-0.00931491692695369,14847,"arith"
"Treated","Full sample",73,-0.0235927080309832,0.00787583486268592,-0.0409644541236522,-0.0103045181344852,14847,"arith"
"Treated","Full sample",74,-0.0242202468002783,0.00797707029062726,-0.0416249948532986,-0.0107493019217495,14847,"arith"
"Treated","Full sample",75,-0.0245935945653319,0.0080306729506203,-0.0420851599985088,-0.0110438212353947,14847,"arith"
"Treated","Full sample",76,-0.0249632406098262,0.00808583860752559,-0.0422972007766269,-0.0114143078660416,14847,"arith"
"Treated","Full sample",77,-0.0256262217187409,0.0082719867895384,-0.0436569158329642,-0.0115465237262301,14847,"arith"
"Treated","Full sample",78,-0.0259140707105366,0.00827749212852318,-0.0439288455903923,-0.0118885912366462,14847,"arith"
"Treated","Full sample",79,-0.0263313854520793,0.00831950323436384,-0.0443763094694884,-0.0122714144272169,14847,"arith"
"Treated","Full sample",80,-0.0267742216377934,0.00838639614995475,-0.044927404731277,-0.0127002666321671,14847,"arith"
"Treated","Full sample",81,-0.0270924223971116,0.00821306262136969,-0.0447752345495457,-0.0131055423495528,14847,"arith"
"Treated","Full sample",82,-0.0270739276304007,0.0082562469626163,-0.0448275505893665,-0.0129030484411661,14847,"arith"
"Treated","Full sample",83,-0.0275274436893258,0.00828332674740009,-0.0454285357268616,-0.0133802933090697,14847,"arith"
"Treated","Full sample",84,-0.0280892683085343,0.00838273816743869,-0.0462190845946196,-0.0138223006040657,14847,"arith"
"Treated","Full sample",85,-0.0286706119448349,0.00845249700642624,-0.0469452641221555,-0.0143427590115849,14847,"arith"
"Treated","Full sample",86,-0.0292143440668416,0.00862303008001938,-0.0479577552565804,-0.0145400216897799,14847,"arith"
"Treated","Full sample",87,-0.030025596432152,0.00889463461896068,-0.0492127178189654,-0.0147745351908107,14847,"arith"
"Treated","Full sample",88,-0.0307338813427675,0.00889919395112686,-0.0499266843627037,-0.0154309417547815,14847,"arith"
"Treated","Full sample",89,-0.0309702612785256,0.00901454986504563,-0.0504075077975762,-0.0156669946599074,14847,"arith"
"Treated","Full sample",90,-0.0318527374737666,0.00911847446749532,-0.051414268514188,-0.0160940756562123,14847,"arith"
"Treated","Full sample",91,-0.0323191381174124,0.00920829060999921,-0.0522349158985542,-0.0164305456613005,14847,"arith"
"Treated","Full sample",92,-0.032096044716664,0.00927623002431395,-0.0521325595380139,-0.0161648296303269,14847,"arith"
"Treated","Full sample",93,-0.0325379698312686,0.00932336044638447,-0.0528913048502536,-0.0167006601035523,14847,"arith"
"Treated","Full sample",94,-0.033056089071656,0.00946914739153895,-0.0537856298666523,-0.0170617242104966,14847,"arith"
"Treated","Full sample",95,-0.0336381439387957,0.00956333941971759,-0.054407896687705,-0.0173445104611811,14847,"arith"
"Treated","Full sample",96,-0.0342795317530766,0.00963787886596039,-0.0553093719381633,-0.0177705503320079,14847,"arith"
"Treated","Full sample",97,-0.0348243655405594,0.00982087291579634,-0.0560222304737186,-0.01774903700808,14847,"arith"
"Treated","Full sample",98,-0.035909120509548,0.0100535279919393,-0.057742858337745,-0.018404437648124,14847,"arith"
"Treated","Full sample",99,-0.0361748606047701,0.0100247839758524,-0.0577314645091055,-0.0187522532888844,14847,"arith"
"Treated","Full sample",100,-0.0363516191940873,0.0101460866039236,-0.0582080750440711,-0.0187922603270805,14847,"arith"
"Treated","Full sample",101,-0.0373142868073001,0.0103784669664652,-0.0596250141603204,-0.0193469355839232,14847,"arith"
"Treated","Full sample",102,-0.0376034077503179,0.0102987338321344,-0.0595624020568089,-0.0199149874974987,14847,"arith"
"Treated","Full sample",103,-0.0382015776189577,0.0103004158743436,-0.0602425513900794,-0.0204885456937583,14847,"arith"
"Treated","Full sample",104,-0.0385203196941207,0.0102665147326578,-0.0604762430370508,-0.0207997358465592,14847,"arith"
"Treated","Full sample",105,-0.0390642992558877,0.010398616476795,-0.0613563050043787,-0.021172725432469,14847,"arith"
"Treated","Full sample",106,-0.0399737766335733,0.0105621185081277,-0.0624473829746409,-0.0216307155405033,14847,"arith"
"Treated","Full sample",107,-0.0406356627493329,0.010616826754036,-0.0634176989224765,-0.0221309853355229,14847,"arith"
"Treated","Full sample",108,-0.0406367726418867,0.0107576001901965,-0.0635768169600222,-0.0219814275772471,14847,"arith"
"Treated","Full sample",109,-0.0415020546553611,0.0106104725163632,-0.064110131928054,-0.0229143249506932,14847,"arith"
"Treated","Full sample",110,-0.0421330109652547,0.0106579453754619,-0.0647533892041843,-0.0234380863478912,14847,"arith"
"Treated","Full sample",111,-0.0429471344596581,0.0109808021719102,-0.0664641816612112,-0.0237680197853514,14847,"arith"
"Treated","Full sample",112,-0.0440723216704569,0.0111009855712757,-0.0679001952095416,-0.0248222301542218,14847,"arith"
"Treated","Full sample",113,-0.0446902368061589,0.0110785794392994,-0.0684919066770565,-0.0252911323201188,14847,"arith"
"Treated","Full sample",114,-0.0449002355130745,0.011257330205779,-0.069217501910214,-0.0252864602555737,14847,"arith"
"Treated","Full sample",115,-0.0456694719431838,0.01130263547602,-0.0699672238786663,-0.0263345393338736,14847,"arith"
"Treated","Full sample",116,-0.0462713291257698,0.011381710303599,-0.0706001787678476,-0.0264939187298707,14847,"arith"
"Treated","Full sample",117,-0.0467391556071028,0.0114812917492643,-0.0712282562966438,-0.0268101991612963,14847,"arith"
"Treated","Full sample",118,-0.0469581096663518,0.0116279821669783,-0.0715800739697965,-0.0268578328576597,14847,"arith"
"Treated","Full sample",119,-0.0477256523986729,0.0117670044749125,-0.0726715070499598,-0.0272053291133347,14847,"arith"
"Treated","Full sample",120,-0.0486056977971139,0.0119918144693605,-0.0739991596436511,-0.0277710201483674,14847,"arith"
"Treated","Full sample",121,-0.0494542597953063,0.0119647625244085,-0.0746784972512993,-0.0286388723081649,14847,"arith"
"Treated","Full sample",122,-0.0496486089384673,0.0122115721923889,-0.0754799214136455,-0.0283641739633291,14847,"arith"
"Treated","Full sample",123,-0.0499841604514005,0.0121551689001006,-0.0756818926327298,-0.0284594508100225,14847,"arith"
"Treated","Full sample",124,-0.0502887852235954,0.0121415982426985,-0.0756253140880721,-0.0288529560740332,14847,"arith"
"Treated","Full sample",125,-0.0505150892670744,0.0122712441963729,-0.0763767326239156,-0.0287983598692846,14847,"arith"
"Treated","Full sample",126,-0.050681805738248,0.0124580769763412,-0.0771973075960532,-0.0285811816851288,14847,"arith"
"Treated","Full sample",127,-0.0508894602915725,0.0125387215653977,-0.0772417654239739,-0.028838277538601,14847,"arith"
"Treated","Full sample",128,-0.0518144988476137,0.0125180277138259,-0.0778910804696146,-0.0295927926218156,14847,"arith"
"Treated","Full sample",129,-0.0529014530906298,0.0127564490257533,-0.0795981853284404,-0.0302534021668623,14847,"arith"
"Treated","Full sample",130,-0.0535090174433853,0.0128918846419768,-0.0805704045109153,-0.0306090247833165,14847,"arith"
"Treated","Full sample",131,-0.0540041303240197,0.0131326684505428,-0.0815808175211823,-0.030749540987945,14847,"arith"
"Treated","Full sample",132,-0.0550627562051508,0.0132078396203934,-0.0828497090231564,-0.0315767381127244,14847,"arith"
"Treated","Full sample",133,-0.0548156177763699,0.0131935332943453,-0.0820958450092302,-0.0315447172541508,14847,"arith"
"Treated","Full sample",134,-0.0558195425689672,0.0132812970822728,-0.0837166078202964,-0.0323829573693852,14847,"arith"
"Treated","Full sample",135,-0.0566020129301158,0.0134058989527109,-0.0844262450367812,-0.0329079036093731,14847,"arith"
"Treated","Full sample",136,-0.0565838289218795,0.0134011737985656,-0.084486607975889,-0.0327230007926376,14847,"arith"
"Treated","Full sample",137,-0.0568982183129622,0.0133768020462298,-0.0849290168980305,-0.0331886500910489,14847,"arith"
"Treated","Full sample",138,-0.0568921469554047,0.0134362940468103,-0.0848171240709659,-0.0331240984157972,14847,"arith"
"Treated","Full sample",139,-0.0570884830233891,0.0135135190353433,-0.0855278692432873,-0.0331855341827511,14847,"arith"
"Treated","Full sample",140,-0.0578618644824872,0.0136295511261367,-0.0860466848314987,-0.0335350336525335,14847,"arith"
"Treated","Full sample",141,-0.0585358591925484,0.0138274170281611,-0.0867888687262598,-0.0339726483046091,14847,"arith"
"Treated","Full sample",142,-0.058676762026792,0.0139193512264999,-0.0870403741456645,-0.0339462341242368,14847,"arith"
"Treated","Full sample",143,-0.0596811875836032,0.0140868771251986,-0.0883954303627979,-0.0346247752860727,14847,"arith"
"Treated","Full sample",144,-0.0596805935386034,0.0141664771236385,-0.0882686721034766,-0.03454139609439,14847,"arith"
"Treated","Full sample",145,-0.0598810074535462,0.0141440938694914,-0.0886052202427054,-0.0347111075683435,14847,"arith"
"Treated","Full sample",146,-0.0605293362439449,0.0142680117756177,-0.0894602308875339,-0.0349648960600752,14847,"arith"
"Treated","Full sample",147,-0.0611412175981722,0.0143459651507447,-0.0902074131986767,-0.0352996794680999,14847,"arith"
"Treated","Full sample",148,-0.0615165949420737,0.0144766600761436,-0.0908294852953689,-0.0357330851927382,14847,"arith"
"Treated","Full sample",149,-0.0624365529694997,0.0145055460289457,-0.0919461103247137,-0.0364802355277531,14847,"arith"
"Treated","Full sample",150,-0.0626676769546348,0.0145623660834533,-0.0922549748091163,-0.036753319459849,14847,"arith"
"Treated","Full sample",151,-0.0628519753475323,0.0147238990507121,-0.0930787137623376,-0.0366553400791064,14847,"arith"
"Treated","Full sample",152,-0.0631885366809537,0.0147755655514854,-0.0931884674022543,-0.0368084144533905,14847,"arith"
"Treated","Full sample",153,-0.0639161729561814,0.014994900424999,-0.0946208025767508,-0.0370686578987593,14847,"arith"
"Treated","Full sample",154,-0.0643494994717914,0.0150049683810233,-0.0947558711387446,-0.0376148905656665,14847,"arith"
"Treated","Full sample",155,-0.0650273132555842,0.0150484858893896,-0.0957072888286172,-0.0381960779437413,14847,"arith"
"Treated","Full sample",156,-0.0655884289485364,0.0149584181645125,-0.0960037283684964,-0.0387910543134792,14847,"arith"
"Treated","Full sample",157,-0.0660862849352219,0.0151843053747278,-0.097218763759124,-0.0387532553523956,14847,"arith"
"Treated","Full sample",158,-0.0659280116507386,0.0152797335856401,-0.0971208432438359,-0.0386536082658604,14847,"arith"
"Treated","Full sample",159,-0.0659591364794908,0.0153068892300826,-0.0972370648000088,-0.0385612468369198,14847,"arith"
"Treated","Full sample",160,-0.065784504960832,0.0152631415070715,-0.096989272125723,-0.0383361206366713,14847,"arith"
"Treated","Full sample",161,-0.0661398257619853,0.0154642568273412,-0.0972857130937283,-0.0383578845458098,14847,"arith"
"Treated","Full sample",162,-0.0667472175213922,0.0156021902042353,-0.09847986126241,-0.0389841522348287,14847,"arith"
"Treated","Full sample",163,-0.0676711701959267,0.015838832162948,-0.0999219989299999,-0.0395369116619559,14847,"arith"
"Treated","Full sample",164,-0.0685068748029971,0.0159818206515001,-0.10102147791345,-0.0400068451051123,14847,"arith"
"Treated","Full sample",165,-0.0689020348333536,0.0160442199924746,-0.101619690759661,-0.0405366670477665,14847,"arith"
"Treated","Full sample",166,-0.0690052930081943,0.0160718965110691,-0.101648086276261,-0.0404156228740729,14847,"arith"
"Treated","Full sample",167,-0.0688367375178598,0.0161245689922765,-0.101998437089599,-0.0400575569825651,14847,"arith"
"Treated","Full sample",168,-0.0695520630551222,0.0162545309080463,-0.102898322394274,-0.0400687758495083,14847,"arith"
"Treated","Full sample",169,-0.0700292446169792,0.0164598569768376,-0.103870692757691,-0.0401407715655633,14847,"arith"
"Treated","Full sample",170,-0.070724432479972,0.0164665928849448,-0.104669607979435,-0.0409736377963299,14847,"arith"
"Treated","Full sample",171,-0.0712008456185994,0.0166366602305935,-0.105415432329295,-0.041380705422938,14847,"arith"
"Treated","Full sample",172,-0.0720492038330993,0.0166477822907306,-0.106332677817489,-0.0421353126296125,14847,"arith"
"Treated","Full sample",173,-0.0724087794473807,0.016729222308674,-0.106945429251167,-0.0421017872668274,14847,"arith"
"Treated","Full sample",174,-0.0728212779094147,0.0167664630583337,-0.107661830762134,-0.0430000408647137,14847,"arith"
"Treated","Full sample",175,-0.0732202621787213,0.0168320006353395,-0.107952623647986,-0.0430893115821586,14847,"arith"
"Treated","Full sample",176,-0.0735259281762104,0.0167981503838565,-0.10820426873955,-0.0433094204147294,14847,"arith"
"Treated","Full sample",177,-0.0739390579184277,0.0169209396977212,-0.108852996481285,-0.0436347107884753,14847,"arith"
"Treated","Full sample",178,-0.074189703679169,0.016910645592519,-0.108946980552556,-0.0438462933957373,14847,"arith"
"Treated","Full sample",179,-0.0753354459302533,0.0170758392388416,-0.110730423955813,-0.0446209112560651,14847,"arith"
"Treated","Full sample",180,-0.0764870641026397,0.0173469292111327,-0.112658080641831,-0.0452817790845352,14847,"arith"
"Treated","Full sample",181,-0.0767736361174959,0.017369078882323,-0.112962898384679,-0.0457388017905487,14847,"arith"
"Treated","Full sample",182,-0.077431512364954,0.0172628270163767,-0.113425273060164,-0.0458934519769312,14847,"arith"
"Treated","Full sample",183,-0.0775979696484381,0.0172074064660042,-0.113410629450904,-0.0465095359878296,14847,"arith"
"Treated","Full sample",184,-0.0777872545142608,0.0173966950972375,-0.113888403134548,-0.0464822854702479,14847,"arith"
"Treated","Full sample",185,-0.0781873322502685,0.0175486381292462,-0.114823738101251,-0.0463668115748916,14847,"arith"
"Treated","Full sample",186,-0.0785237401402454,0.0175839518260405,-0.115360782216532,-0.046823556473326,14847,"arith"
"Treated","Full sample",187,-0.0792329590549741,0.0176267736233506,-0.116344452520169,-0.0476964969472165,14847,"arith"
"Treated","Full sample",188,-0.0788439839644919,0.0176877531487794,-0.115785366723042,-0.0476432317161187,14847,"arith"
"Treated","Full sample",189,-0.0793063860334454,0.0176668196101026,-0.116265289196839,-0.0478639631889467,14847,"arith"
"Treated","Full sample",190,-0.079814408668301,0.0177630883768731,-0.116832957841277,-0.0477433175301204,14847,"arith"
"Treated","Full sample",191,-0.0802008571701281,0.0178193932758951,-0.117405911595803,-0.048367274009625,14847,"arith"
"Treated","Full sample",192,-0.080628400034458,0.0179289243959549,-0.1180963934691,-0.0486513172786915,14847,"arith"
"Treated","Full sample",193,-0.0814501293112688,0.0179673993333381,-0.118927866700201,-0.049212062697014,14847,"arith"
"Treated","Full sample",194,-0.0818593841340899,0.0180413123426886,-0.119442636616935,-0.0493522375883297,14847,"arith"
"Treated","Full sample",195,-0.0823604954337547,0.0181260856347093,-0.12007664966621,-0.0498060064770457,14847,"arith"
"Treated","Full sample",196,-0.0831697981830842,0.0182257488844647,-0.120991472894897,-0.050612800421914,14847,"arith"
"Treated","Full sample",197,-0.0832637519221945,0.0181961597948871,-0.120849957044807,-0.0508231406730615,14847,"arith"
"Treated","Full sample",198,-0.0845411261362028,0.0183511679778509,-0.122680488191388,-0.0518018576259389,14847,"arith"
"Treated","Full sample",199,-0.084932038988252,0.0185006919722025,-0.123622334977377,-0.0520170087635796,14847,"arith"
"Treated","Full sample",200,-0.0848643035284606,0.0185330053973865,-0.12350416197891,-0.0517909388533234,14847,"arith"
"Treated","Full sample",201,-0.0850723890401516,0.0185439632201703,-0.123885283051209,-0.0522695264345197,14847,"arith"
"Treated","Full sample",202,-0.0852282540523504,0.0186493371079743,-0.124115965503903,-0.0522652881429682,14847,"arith"
"Treated","Full sample",203,-0.0859142318536129,0.0188478577725846,-0.12513017684836,-0.0528643881921859,14847,"arith"
"Treated","Full sample",204,-0.0864937183948218,0.0189312622735144,-0.125924548184177,-0.0530290001136684,14847,"arith"
"Treated","Full sample",205,-0.0869907052830378,0.0190263081007649,-0.126124020079666,-0.0531528074836232,14847,"arith"
"Treated","Full sample",206,-0.0875941165932804,0.0191446275412997,-0.127171542821341,-0.0529054384227105,14847,"arith"
"Treated","Full sample",207,-0.0874514521688922,0.0192970144491324,-0.126435701371007,-0.0523331446660927,14847,"arith"
"Treated","Full sample",208,-0.0886613372131372,0.0193839206613537,-0.127399032746826,-0.053718070567133,14847,"arith"
"Treated","Full sample",209,-0.0888862893023211,0.0193596366753418,-0.12798783907249,-0.0540459896351916,14847,"arith"
"Treated","Full sample",210,-0.0893640971745908,0.0194820874775332,-0.128793600013878,-0.0543268705366521,14847,"arith"
"Treated","Full sample",211,-0.0902329974288896,0.0196622904261251,-0.130454493910809,-0.0550203610827152,14847,"arith"
"Treated","Full sample",212,-0.0908924215589831,0.0197730333748152,-0.131147904563273,-0.0555203280384317,14847,"arith"
"Treated","Full sample",213,-0.0914012517924023,0.0197346994759652,-0.131759812464835,-0.0559742685063608,14847,"arith"
"Treated","Full sample",214,-0.0918161060469074,0.0198092789782488,-0.132210929576798,-0.0564161707409291,14847,"arith"
"Treated","Full sample",215,-0.0925366317688773,0.0199708669491842,-0.133463995462002,-0.056957993206579,14847,"arith"
"Treated","Full sample",216,-0.0930733979551505,0.0199378114343288,-0.134148195592107,-0.0574782740054526,14847,"arith"
"Treated","Full sample",217,-0.0934532330603135,0.0198938277185497,-0.133801187215659,-0.0579840019675571,14847,"arith"
"Treated","Full sample",218,-0.0935819675767764,0.0199342855398305,-0.134112431358531,-0.0584471839722417,14847,"arith"
"Treated","Full sample",219,-0.0940514101812664,0.0200666710180222,-0.135098114909301,-0.0585019640851976,14847,"arith"
"Treated","Full sample",220,-0.0948393292632969,0.0201923435890027,-0.13563717891922,-0.0588099906284969,14847,"arith"
"Treated","Full sample",221,-0.0958040807791292,0.0203717825798067,-0.136903980449702,-0.0595609611818895,14847,"arith"
"Treated","Full sample",222,-0.0959116816769199,0.0205190158576608,-0.137276102247669,-0.059457881796243,14847,"arith"
"Treated","Full sample",223,-0.0960735526664314,0.0205373479452038,-0.137393251297356,-0.0593053195210749,14847,"arith"
"Treated","Full sample",224,-0.0962296973478783,0.0205349136778151,-0.137683687267579,-0.0591726509586891,14847,"arith"
"Treated","Full sample",225,-0.0971367737914454,0.0206486360296939,-0.138699170060791,-0.0599176595515099,14847,"arith"
"Treated","Full sample",226,-0.0972129197594236,0.0208056277855635,-0.138857805367133,-0.0597249203087936,14847,"arith"
"Treated","Full sample",227,-0.0970716050943333,0.0209154636206724,-0.138668640896368,-0.0595649390374001,14847,"arith"
"Treated","Full sample",228,-0.0984089918972176,0.0209695403609333,-0.14043084027413,-0.0605579195470693,14847,"arith"
"Treated","Full sample",229,-0.0984854330844161,0.0209729556049199,-0.140571461045267,-0.0603584052524595,14847,"arith"
"Treated","Full sample",230,-0.0994600758778807,0.0211280103831571,-0.142101799713277,-0.0614380516698301,14847,"arith"
"Treated","Full sample",231,-0.100104963442543,0.0211938089926064,-0.142607608103441,-0.0617877544089425,14847,"arith"
"Treated","Full sample",232,-0.100774397049936,0.0213771576876415,-0.143671711503676,-0.0622190698469457,14847,"arith"
"Treated","Full sample",233,-0.100954150271329,0.0214918647144432,-0.143771838878289,-0.0616213499354375,14847,"arith"
"Treated","Full sample",234,-0.101258098030426,0.0215433012800662,-0.144027117747855,-0.061673365116578,14847,"arith"
"Treated","Full sample",235,-0.101957396689583,0.0217278592319672,-0.145235669277387,-0.0622460663977543,14847,"arith"
"Treated","Full sample",236,-0.102327152585036,0.021593990785804,-0.145079833094326,-0.0628023311073837,14847,"arith"
"Treated","Full sample",237,-0.102114857721076,0.0216770374530604,-0.145290514474432,-0.0628727598695518,14847,"arith"
"Treated","Full sample",238,-0.102608401812367,0.0215932549850056,-0.145791655565047,-0.0637813006647774,14847,"arith"
"Treated","Full sample",239,-0.103025897319564,0.0216417449342362,-0.1461980615397,-0.0635890149964315,14847,"arith"
"Treated","Full sample",240,-0.103818524954285,0.0216229802289214,-0.146680314153473,-0.0641041108728077,14847,"arith"
"Treated","Full sample",241,-0.104529135458352,0.021744406443481,-0.147928478277738,-0.0648790091507422,14847,"arith"
"Treated","Full sample",242,-0.105169457892478,0.0217421950225046,-0.148665761417108,-0.0651267199068287,14847,"arith"
"Treated","Full sample",243,-0.10499155204579,0.0219250560240872,-0.149274729049843,-0.0647884202515875,14847,"arith"
"Treated","Full sample",244,-0.105693543303068,0.0220628766092188,-0.150430584027555,-0.0647967306510746,14847,"arith"
"Treated","Full sample",245,-0.106173284712757,0.0221034846922936,-0.150055969190779,-0.0650254841990004,14847,"arith"
"Treated","Full sample",246,-0.106532059058877,0.0222509308764795,-0.150913587330172,-0.0649208330059395,14847,"arith"
"Treated","Full sample",247,-0.107055285725299,0.0223356799535649,-0.151526409173733,-0.0655967623168758,14847,"arith"
"Treated","Full sample",248,-0.107014134862122,0.0224264125907044,-0.15179146170919,-0.065450571280697,14847,"arith"
"Treated","Full sample",249,-0.107465521024732,0.0224221704716263,-0.152166182330971,-0.0660048608991528,14847,"arith"
"Treated","Full sample",250,-0.107905409797333,0.0225814394052541,-0.152674716914198,-0.0660966243835257,14847,"arith"
"Treated","Cash merger",-1,0.000642073973760395,0.000266745941478301,0.000166030257047971,0.00117632538483387,9261,"arith"
"Treated","Cash merger",0,0.00766785674932999,0.000946172787640924,0.00595966122934619,0.0096975388667771,9261,"arith"
"Treated","Cash merger",1,0.0120467210510773,0.00128016049213333,0.00963047108985844,0.0146673890728815,9261,"arith"
"Treated","Cash merger",2,0.0123429609400349,0.00135526390884036,0.009805203319139,0.0153396727153685,9261,"arith"
"Treated","Cash merger",3,0.0115418046611449,0.00131782953051752,0.0090264633732372,0.0142073892046208,9261,"arith"
"Treated","Cash merger",4,0.0118273524508352,0.00135875833092787,0.00921995819945528,0.01449529147054,9261,"arith"
"Treated","Cash merger",5,0.0115631248234049,0.00129043809130203,0.00908255525589044,0.014104175212249,9261,"arith"
"Treated","Cash merger",6,0.0109232678976752,0.00128870357078922,0.00846419492570641,0.0135029227703524,9261,"arith"
"Treated","Cash merger",7,0.0107986155212934,0.00134891935790845,0.00816160554908116,0.0133565226856529,9261,"arith"
"Treated","Cash merger",8,0.0105050869438403,0.00133614677477002,0.00789874898020248,0.0131856504636757,9261,"arith"
"Treated","Cash merger",9,0.0106050200387386,0.0015012533260938,0.00751387628120931,0.0134131802975782,9261,"arith"
"Treated","Cash merger",10,0.0104578204255745,0.00165996922970049,0.00708064904937279,0.0135203576226564,9261,"arith"
"Treated","Cash merger",11,0.0102809036391574,0.00171864145043445,0.00683598795674073,0.0136944286174117,9261,"arith"
"Treated","Cash merger",12,0.0100263292178536,0.00163147705404343,0.00665007013222758,0.013065045738713,9261,"arith"
"Treated","Cash merger",13,0.00959071224632975,0.00168616392105519,0.00615663305794874,0.0127517194785832,9261,"arith"
"Treated","Cash merger",14,0.00994997180776687,0.00171012444277407,0.00647673602442883,0.0130687364194201,9261,"arith"
"Treated","Cash merger",15,0.00996634640597773,0.00172121367520616,0.00651410038077802,0.0133337011860631,9261,"arith"
"Treated","Cash merger",16,0.00931654328698923,0.00180553717260644,0.00568723831506819,0.0127297217509135,9261,"arith"
"Treated","Cash merger",17,0.00909821724858318,0.00187460489194231,0.0053750460694737,0.012669471721869,9261,"arith"
"Treated","Cash merger",18,0.00898422498489266,0.00198026890001605,0.0048666416169354,0.0126420309308912,9261,"arith"
"Treated","Cash merger",19,0.00903112922154485,0.00205712948562489,0.00493160385441805,0.0131068205336412,9261,"arith"
"Treated","Cash merger",20,0.00864078580800495,0.00204082624283682,0.0043676007498929,0.012476022795598,9261,"arith"
"Treated","Cash merger",21,0.00839592983847374,0.00206534618037389,0.00409764489683168,0.012190440542397,9261,"arith"
"Treated","Cash merger",22,0.00771002973374368,0.00213251308022219,0.00315429811862635,0.0116101083376521,9261,"arith"
"Treated","Cash merger",23,0.00714839240122871,0.00225173028631035,0.00243923206307502,0.0113938276584636,9261,"arith"
"Treated","Cash merger",24,0.00685864473160915,0.00241262194909795,0.0017428201041782,0.011311804099922,9261,"arith"
"Treated","Cash merger",25,0.00670991338170728,0.00246924077743393,0.00153439604425278,0.011209694199791,9261,"arith"
"Treated","Cash merger",26,0.00649358693574692,0.00240274031040163,0.0015312206118908,0.0108621694550507,9261,"arith"
"Treated","Cash merger",27,0.00575059343048267,0.00242903092049498,0.000705142572461618,0.0101977893210199,9261,"arith"
"Treated","Cash merger",28,0.00565512341274945,0.00248295234426729,0.000387259214968141,0.0101391609277828,9261,"arith"
"Treated","Cash merger",29,0.0058003974830785,0.00254979205950861,0.000532043103922854,0.0103475199117066,9261,"arith"
"Treated","Cash merger",30,0.00568533137627012,0.00250438577369071,0.00063574718409873,0.0103119979023279,9261,"arith"
"Treated","Cash merger",31,0.00587908593402915,0.00257193206631396,0.000592865303231247,0.0105939702175377,9261,"arith"
"Treated","Cash merger",32,0.00581495965448792,0.00259414869439619,0.00031128707262445,0.0105845756135665,9261,"arith"
"Treated","Cash merger",33,0.00518540870233278,0.00272986694261422,-0.000498783193865226,0.0102118941539639,9261,"arith"
